travelCode,userCode_x,from,to,flightType,price_x,time,distance,agency,date_x,userCode_y,name_x,place,days,price_y,total,date_y,company,name_y,gender,age
944,8,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,01/30/2022,8,Hotel AU,Recife (PE),3,312.83,938.49,01/27/2022,Acme Factory,Carol Bogdan,none,33
945,8,Brasilia (DF),Natal (RN),premium,1107.52,1.43,550.69,Rainbow,02/03/2022,8,Hotel BD,Natal (RN),1,242.88,242.88,02/03/2022,Acme Factory,Kirk Mccormick,male,55
945,8,Natal (RN),Brasilia (DF),premium,919.89,1.43,550.69,Rainbow,02/04/2022,8,Hotel BD,Natal (RN),1,242.88,242.88,02/03/2022,Acme Factory,Kirk Mccormick,male,55
948,8,Recife (PE),Natal (RN),economic,301.51,0.58,222.67,CloudFy,02/24/2022,8,Hotel BD,Natal (RN),4,242.88,971.52,02/24/2022,Acme Factory,Phyllis Flynn,female,36
948,8,Natal (RN),Recife (PE),economic,429.77,0.58,222.67,CloudFy,02/28/2022,8,Hotel BD,Natal (RN),4,242.88,971.52,02/24/2022,Acme Factory,Phyllis Flynn,female,36
950,8,Aracaju (SE),Sao Paulo (SP),economic,446.73,1.02,392.76,Rainbow,03/10/2022,8,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/10/2022,Acme Factory,Ivan Henton,male,32
950,8,Sao Paulo (SP),Aracaju (SE),economic,647.9,1.02,392.76,Rainbow,03/14/2022,8,Hotel AF,Sao Paulo (SP),4,139.1,556.4,03/10/2022,Acme Factory,Ivan Henton,male,32
957,8,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,04/28/2022,8,Hotel Z,Aracaju (SE),4,208.04,832.16,04/28/2022,Acme Factory,Charles Zoutte,male,64
957,8,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,05/02/2022,8,Hotel Z,Aracaju (SE),4,208.04,832.16,04/28/2022,Acme Factory,Charles Zoutte,male,64
958,8,Brasilia (DF),Natal (RN),firstClass,1433.35,1.43,550.69,FlyingDrops,05/05/2022,8,Hotel BD,Natal (RN),2,242.88,485.76,05/05/2022,Acme Factory,Glenn Jenkins,male,51
958,8,Natal (RN),Brasilia (DF),firstClass,1192.62,1.43,550.69,FlyingDrops,05/07/2022,8,Hotel BD,Natal (RN),2,242.88,485.76,05/05/2022,Acme Factory,Glenn Jenkins,male,51
962,8,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,06/02/2022,8,Hotel AU,Recife (PE),2,312.83,625.66,06/02/2022,Acme Factory,Tiffany Behm,female,46
962,8,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,06/04/2022,8,Hotel AU,Recife (PE),2,312.83,625.66,06/02/2022,Acme Factory,Tiffany Behm,female,46
966,8,Recife (PE),Aracaju (SE),premium,932.22,1.44,555.74,Rainbow,06/30/2022,8,Hotel Z,Aracaju (SE),2,208.04,416.08,06/30/2022,Acme Factory,Steven Armstrong,male,54
966,8,Aracaju (SE),Recife (PE),premium,875.41,1.44,555.74,Rainbow,07/02/2022,8,Hotel Z,Aracaju (SE),2,208.04,416.08,06/30/2022,Acme Factory,Steven Armstrong,male,54
967,8,Recife (PE),Rio de Janeiro (RJ),firstClass,1611.14,2.3,885.57,Rainbow,07/07/2022,8,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/07/2022,Acme Factory,Helen Castrellon,none,39
967,8,Rio de Janeiro (RJ),Recife (PE),firstClass,1617.81,2.3,885.57,Rainbow,07/10/2022,8,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/07/2022,Acme Factory,Helen Castrellon,none,39
969,8,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,07/21/2022,8,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/21/2022,Acme Factory,Christopher Marquez,male,27
969,8,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,07/23/2022,8,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/21/2022,Acme Factory,Christopher Marquez,male,27
970,8,Recife (PE),Sao Paulo (SP),firstClass,980.83,1.26,486.52,Rainbow,07/28/2022,8,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/28/2022,Acme Factory,Juan Flood,male,35
970,8,Sao Paulo (SP),Recife (PE),firstClass,1573.5,1.26,486.52,Rainbow,07/29/2022,8,Hotel AF,Sao Paulo (SP),1,139.1,139.1,07/28/2022,Acme Factory,Juan Flood,male,35
972,8,Aracaju (SE),Recife (PE),premium,835.21,1.44,555.74,CloudFy,08/11/2022,8,Hotel AU,Recife (PE),3,312.83,938.49,08/11/2022,Acme Factory,Lisa Ward,none,32
972,8,Recife (PE),Aracaju (SE),premium,932.84,1.44,555.74,CloudFy,08/14/2022,8,Hotel AU,Recife (PE),3,312.83,938.49,08/11/2022,Acme Factory,Lisa Ward,none,32
974,8,Brasilia (DF),Florianopolis (SC),premium,1222.24,1.66,637.56,Rainbow,08/25/2022,8,Hotel A,Florianopolis (SC),1,313.02,313.02,08/25/2022,Acme Factory,Katina Filion,female,50
974,8,Florianopolis (SC),Brasilia (DF),premium,814.55,1.66,637.56,Rainbow,08/26/2022,8,Hotel A,Florianopolis (SC),1,313.02,313.02,08/25/2022,Acme Factory,Katina Filion,female,50
977,8,Brasilia (DF),Recife (PE),premium,559.13,0.63,242.21,Rainbow,09/15/2022,8,Hotel AU,Recife (PE),4,312.83,1251.32,09/15/2022,Acme Factory,Suzanne Mancine,none,58
977,8,Recife (PE),Brasilia (DF),premium,638.63,0.63,242.21,Rainbow,09/19/2022,8,Hotel AU,Recife (PE),4,312.83,1251.32,09/15/2022,Acme Factory,Suzanne Mancine,none,58
984,8,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,11/03/2022,8,Hotel Z,Aracaju (SE),4,208.04,832.16,11/03/2022,Acme Factory,George Yanez,none,29
984,8,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,11/07/2022,8,Hotel Z,Aracaju (SE),4,208.04,832.16,11/03/2022,Acme Factory,George Yanez,none,29
987,8,Recife (PE),Aracaju (SE),economic,663.23,1.44,555.74,Rainbow,11/24/2022,8,Hotel Z,Aracaju (SE),1,208.04,208.04,11/24/2022,Acme Factory,Chris Dougherty,none,40
987,8,Aracaju (SE),Recife (PE),economic,602.49,1.44,555.74,Rainbow,11/25/2022,8,Hotel Z,Aracaju (SE),1,208.04,208.04,11/24/2022,Acme Factory,Chris Dougherty,none,40
988,8,Brasilia (DF),Salvador (BH),firstClass,1665.24,1.76,676.56,Rainbow,12/01/2022,8,Hotel K,Salvador (BH),4,263.41,1053.64,12/01/2022,Acme Factory,Tosha Hilton,female,36
988,8,Salvador (BH),Brasilia (DF),firstClass,1040.84,1.76,676.56,Rainbow,12/05/2022,8,Hotel K,Salvador (BH),4,263.41,1053.64,12/01/2022,Acme Factory,Tosha Hilton,female,36
997,9,Brasilia (DF),Sao Paulo (SP),firstClass,992.17,0.67,257.81,Rainbow,09/26/2019,9,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/26/2019,Acme Factory,Shirley Rowles,female,39
997,9,Sao Paulo (SP),Brasilia (DF),firstClass,824.31,0.67,257.81,Rainbow,09/30/2019,9,Hotel AF,Sao Paulo (SP),4,139.1,556.4,09/26/2019,Acme Factory,Shirley Rowles,female,39
998,9,Aracaju (SE),Natal (RN),firstClass,549.96,0.46,176.33,Rainbow,10/03/2019,9,Hotel BD,Natal (RN),2,242.88,485.76,10/03/2019,Acme Factory,Betty Lindley,none,31
998,9,Natal (RN),Aracaju (SE),firstClass,611.4,0.46,176.33,Rainbow,10/05/2019,9,Hotel BD,Natal (RN),2,242.88,485.76,10/03/2019,Acme Factory,Betty Lindley,none,31
999,9,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,10/10/2019,9,Hotel A,Florianopolis (SC),3,313.02,939.06,10/10/2019,Acme Factory,Robert Scroggs,none,44
999,9,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,10/13/2019,9,Hotel A,Florianopolis (SC),3,313.02,939.06,10/10/2019,Acme Factory,Robert Scroggs,none,44
1006,9,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,11/28/2019,9,Hotel AU,Recife (PE),2,312.83,625.66,11/28/2019,Acme Factory,Gregory Dugas,none,33
1006,9,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,11/30/2019,9,Hotel AU,Recife (PE),2,312.83,625.66,11/28/2019,Acme Factory,Gregory Dugas,none,33
1007,9,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,12/05/2019,9,Hotel Z,Aracaju (SE),2,208.04,416.08,12/05/2019,Acme Factory,Shirley Barnhill,female,51
1007,9,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,12/07/2019,9,Hotel Z,Aracaju (SE),2,208.04,416.08,12/05/2019,Acme Factory,Shirley Barnhill,female,51
1012,9,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,01/09/2020,9,Hotel AU,Recife (PE),4,312.83,1251.32,01/09/2020,Acme Factory,Marvel Gill,female,46
1012,9,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,01/13/2020,9,Hotel AU,Recife (PE),4,312.83,1251.32,01/09/2020,Acme Factory,Marvel Gill,female,46
1014,9,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,01/23/2020,9,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/23/2020,Acme Factory,Rosie Perdue,none,41
1014,9,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,01/26/2020,9,Hotel BW,Campo Grande (MS),3,60.39,181.17,01/23/2020,Acme Factory,Rosie Perdue,none,41
1016,9,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,02/06/2020,9,Hotel K,Salvador (BH),4,263.41,1053.64,02/06/2020,Acme Factory,Nola Harris,female,54
1016,9,Salvador (BH),Aracaju (SE),premium,1209.04,2.16,830.86,CloudFy,02/10/2020,9,Hotel K,Salvador (BH),4,263.41,1053.64,02/06/2020,Acme Factory,Nola Harris,female,54
1018,9,Aracaju (SE),Campo Grande (MS),firstClass,1389.37,1.69,650.1,CloudFy,02/20/2020,9,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/20/2020,Acme Factory,Elke Cavallaro,female,31
1018,9,Campo Grande (MS),Aracaju (SE),firstClass,1581.8,1.69,650.1,CloudFy,02/22/2020,9,Hotel BW,Campo Grande (MS),2,60.39,120.78,02/20/2020,Acme Factory,Elke Cavallaro,female,31
1025,9,Brasilia (DF),Salvador (BH),firstClass,1665.24,1.76,676.56,Rainbow,04/09/2020,9,Hotel K,Salvador (BH),4,263.41,1053.64,04/09/2020,Acme Factory,Steven Napier,male,57
1025,9,Salvador (BH),Brasilia (DF),firstClass,1040.84,1.76,676.56,Rainbow,04/13/2020,9,Hotel K,Salvador (BH),4,263.41,1053.64,04/09/2020,Acme Factory,Steven Napier,male,57
1034,9,Brasilia (DF),Florianopolis (SC),economic,889.07,1.66,637.56,Rainbow,06/11/2020,9,Hotel A,Florianopolis (SC),2,313.02,626.04,06/11/2020,Acme Factory,Alton Jastrebski,male,32
1034,9,Florianopolis (SC),Brasilia (DF),economic,555.01,1.66,637.56,Rainbow,06/13/2020,9,Hotel A,Florianopolis (SC),2,313.02,626.04,06/11/2020,Acme Factory,Alton Jastrebski,male,32
1035,9,Aracaju (SE),Campo Grande (MS),economic,750.92,1.69,650.1,CloudFy,06/18/2020,9,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/18/2020,Acme Factory,Katherine Ruff,none,37
1035,9,Campo Grande (MS),Aracaju (SE),economic,886.9,1.69,650.1,CloudFy,06/22/2020,9,Hotel BW,Campo Grande (MS),4,60.39,241.56,06/18/2020,Acme Factory,Katherine Ruff,none,37
1038,9,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,07/09/2020,9,Hotel BP,Brasilia (DF),1,247.62,247.62,07/09/2020,Acme Factory,Alice Hernandez,female,46
1038,9,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,07/10/2020,9,Hotel BP,Brasilia (DF),1,247.62,247.62,07/09/2020,Acme Factory,Alice Hernandez,female,46
1041,9,Recife (PE),Aracaju (SE),firstClass,1166.1,1.44,555.74,CloudFy,07/30/2020,9,Hotel Z,Aracaju (SE),4,208.04,832.16,07/30/2020,Acme Factory,Mike Casillas,male,33
1041,9,Aracaju (SE),Recife (PE),firstClass,1124.11,1.44,555.74,CloudFy,08/03/2020,9,Hotel Z,Aracaju (SE),4,208.04,832.16,07/30/2020,Acme Factory,Mike Casillas,male,33
1048,9,Recife (PE),Florianopolis (SC),firstClass,1434.38,1.76,676.53,FlyingDrops,09/17/2020,9,Hotel A,Florianopolis (SC),3,313.02,939.06,09/17/2020,Acme Factory,Grace Martin,female,27
1048,9,Florianopolis (SC),Recife (PE),firstClass,1292.29,1.76,676.53,FlyingDrops,09/20/2020,9,Hotel A,Florianopolis (SC),3,313.02,939.06,09/17/2020,Acme Factory,Grace Martin,female,27
1051,9,Recife (PE),Sao Paulo (SP),premium,670.13,1.26,486.52,Rainbow,10/08/2020,9,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/08/2020,Acme Factory,Catalina Rosario,female,57
1051,9,Sao Paulo (SP),Recife (PE),premium,1145.72,1.26,486.52,Rainbow,10/12/2020,9,Hotel AF,Sao Paulo (SP),4,139.1,556.4,10/08/2020,Acme Factory,Catalina Rosario,female,57
1052,9,Aracaju (SE),Brasilia (DF),economic,548.62,1.11,425.98,Rainbow,10/15/2020,9,Hotel BP,Brasilia (DF),4,247.62,990.48,10/15/2020,Acme Factory,Francis Ferry,none,34
1052,9,Brasilia (DF),Aracaju (SE),economic,721.2,1.11,425.98,Rainbow,10/19/2020,9,Hotel BP,Brasilia (DF),4,247.62,990.48,10/15/2020,Acme Factory,Francis Ferry,none,34
1053,9,Recife (PE),Sao Paulo (SP),premium,657.87,1.26,486.52,CloudFy,10/22/2020,9,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/22/2020,Acme Factory,Paul Hovermale,male,46
1053,9,Sao Paulo (SP),Recife (PE),premium,1195.26,1.26,486.52,CloudFy,10/24/2020,9,Hotel AF,Sao Paulo (SP),2,139.1,278.2,10/22/2020,Acme Factory,Paul Hovermale,male,46
1055,9,Recife (PE),Salvador (BH),economic,861.68,2.05,788.55,Rainbow,11/05/2020,9,Hotel K,Salvador (BH),3,263.41,790.23,11/05/2020,Acme Factory,Demarcus Vaughan,none,25
1055,9,Salvador (BH),Recife (PE),economic,751.37,2.05,788.55,Rainbow,11/08/2020,9,Hotel K,Salvador (BH),3,263.41,790.23,11/05/2020,Acme Factory,Demarcus Vaughan,none,25
1065,9,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1190.94,1.55,597.61,FlyingDrops,01/14/2021,9,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/14/2021,Acme Factory,Casey Joos,male,60
1065,9,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1381.55,1.55,597.61,FlyingDrops,01/17/2021,9,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,01/14/2021,Acme Factory,Casey Joos,male,60
1067,9,Recife (PE),Salvador (BH),economic,842.11,2.05,788.55,CloudFy,01/28/2021,9,Hotel K,Salvador (BH),3,263.41,790.23,01/28/2021,Acme Factory,Rosita Dorsch,female,36
1067,9,Salvador (BH),Recife (PE),economic,767.27,2.05,788.55,CloudFy,01/31/2021,9,Hotel K,Salvador (BH),3,263.41,790.23,01/28/2021,Acme Factory,Rosita Dorsch,female,36
1077,9,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,04/08/2021,9,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/08/2021,Acme Factory,David Harwell,none,36
1077,9,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,04/09/2021,9,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/08/2021,Acme Factory,David Harwell,none,36
1078,9,Brasilia (DF),Salvador (BH),firstClass,1724.49,1.76,676.56,FlyingDrops,04/15/2021,9,Hotel K,Salvador (BH),3,263.41,790.23,04/15/2021,Acme Factory,Rashida Allan,none,55
1078,9,Salvador (BH),Brasilia (DF),firstClass,1020.08,1.76,676.56,FlyingDrops,04/18/2021,9,Hotel K,Salvador (BH),3,263.41,790.23,04/15/2021,Acme Factory,Rashida Allan,none,55
1084,9,Brasilia (DF),Rio de Janeiro (RJ),firstClass,539.39,0.48,183.37,FlyingDrops,05/27/2021,9,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/27/2021,Acme Factory,Gregory Clay,male,59
1084,9,Rio de Janeiro (RJ),Brasilia (DF),firstClass,591.19,0.48,183.37,FlyingDrops,05/28/2021,9,Hotel CB,Rio de Janeiro (RJ),1,165.99,165.99,05/27/2021,Acme Factory,Gregory Clay,male,59
1090,9,Brasilia (DF),Rio de Janeiro (RJ),economic,344.26,0.48,183.37,CloudFy,07/08/2021,9,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/08/2021,Acme Factory,Albert Colley,none,39
1090,9,Rio de Janeiro (RJ),Brasilia (DF),economic,369.57,0.48,183.37,CloudFy,07/11/2021,9,Hotel CB,Rio de Janeiro (RJ),3,165.99,497.97,07/08/2021,Acme Factory,Albert Colley,none,39
1091,9,Recife (PE),Campo Grande (MS),premium,832.77,1.39,535.4,Rainbow,07/15/2021,9,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/15/2021,Acme Factory,Richard Mcdaries,male,22
1091,9,Campo Grande (MS),Recife (PE),premium,991.22,1.39,535.4,Rainbow,07/17/2021,9,Hotel BW,Campo Grande (MS),2,60.39,120.78,07/15/2021,Acme Factory,Richard Mcdaries,male,22
1093,9,Recife (PE),Campo Grande (MS),firstClass,1069.12,1.39,535.4,Rainbow,07/29/2021,9,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/29/2021,Acme Factory,Todd Morgan,male,24
1093,9,Campo Grande (MS),Recife (PE),firstClass,1185.95,1.39,535.4,Rainbow,08/02/2021,9,Hotel BW,Campo Grande (MS),4,60.39,241.56,07/29/2021,Acme Factory,Todd Morgan,male,24
1095,9,Brasilia (DF),Salvador (BH),premium,1346.6,1.76,676.56,CloudFy,08/12/2021,9,Hotel K,Salvador (BH),1,263.41,263.41,08/12/2021,Acme Factory,Sam Donnelly,male,26
1095,9,Salvador (BH),Brasilia (DF),premium,836.89,1.76,676.56,CloudFy,08/13/2021,9,Hotel K,Salvador (BH),1,263.41,263.41,08/12/2021,Acme Factory,Sam Donnelly,male,26
1096,9,Aracaju (SE),Campo Grande (MS),premium,1021.53,1.69,650.1,CloudFy,08/19/2021,9,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/19/2021,Acme Factory,Rosemary Finnell,female,29
1096,9,Campo Grande (MS),Aracaju (SE),premium,1215.45,1.69,650.1,CloudFy,08/22/2021,9,Hotel BW,Campo Grande (MS),3,60.39,181.17,08/19/2021,Acme Factory,Rosemary Finnell,female,29
1101,9,Aracaju (SE),Brasilia (DF),firstClass,898.04,1.11,425.98,FlyingDrops,09/23/2021,9,Hotel BP,Brasilia (DF),3,247.62,742.86,09/23/2021,Acme Factory,Kristin Gaiser,female,58
1101,9,Brasilia (DF),Aracaju (SE),firstClass,1287.52,1.11,425.98,FlyingDrops,09/26/2021,9,Hotel BP,Brasilia (DF),3,247.62,742.86,09/23/2021,Acme Factory,Kristin Gaiser,female,58
1103,9,Aracaju (SE),Recife (PE),firstClass,1119.47,1.44,555.74,Rainbow,10/07/2021,9,Hotel AU,Recife (PE),4,312.83,1251.32,10/07/2021,Acme Factory,Bernice Baker,female,23
1103,9,Recife (PE),Aracaju (SE),firstClass,1181.19,1.44,555.74,Rainbow,10/11/2021,9,Hotel AU,Recife (PE),4,312.83,1251.32,10/07/2021,Acme Factory,Bernice Baker,female,23
1106,9,Brasilia (DF),Campo Grande (MS),economic,583.6,0.72,277.7,CloudFy,10/28/2021,9,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/28/2021,Acme Factory,Dwight Hammers,male,34
1106,9,Campo Grande (MS),Brasilia (DF),economic,506.56,0.72,277.7,CloudFy,10/31/2021,9,Hotel BW,Campo Grande (MS),3,60.39,181.17,10/28/2021,Acme Factory,Dwight Hammers,male,34
1113,10,Recife (PE),Natal (RN),premium,488.73,0.58,222.67,Rainbow,10/03/2019,10,Hotel BD,Natal (RN),1,242.88,242.88,10/03/2019,Acme Factory,Travis Cordell,male,44
1113,10,Natal (RN),Recife (PE),premium,579.62,0.58,222.67,Rainbow,10/04/2019,10,Hotel BD,Natal (RN),1,242.88,242.88,10/03/2019,Acme Factory,Travis Cordell,male,44
1119,10,Aracaju (SE),Salvador (BH),premium,1288.79,2.16,830.86,CloudFy,11/14/2019,10,Hotel K,Salvador (BH),3,263.41,790.23,11/14/2019,Acme Factory,Brian Eckhardt,none,29
1119,10,Salvador (BH),Aracaju (SE),premium,1209.04,2.16,830.86,CloudFy,11/17/2019,10,Hotel K,Salvador (BH),3,263.41,790.23,11/14/2019,Acme Factory,Brian Eckhardt,none,29
1125,10,Recife (PE),Brasilia (DF),firstClass,721.93,0.63,242.21,Rainbow,12/26/2019,10,Hotel BP,Brasilia (DF),4,247.62,990.48,12/26/2019,Acme Factory,Rebecca Englert,female,50
1125,10,Brasilia (DF),Recife (PE),firstClass,772.21,0.63,242.21,Rainbow,12/30/2019,10,Hotel BP,Brasilia (DF),4,247.62,990.48,12/26/2019,Acme Factory,Rebecca Englert,female,50
1133,10,Recife (PE),Brasilia (DF),firstClass,697.22,0.63,242.21,FlyingDrops,02/20/2020,10,Hotel BP,Brasilia (DF),4,247.62,990.48,02/20/2020,Acme Factory,Brady Harris,male,57
1133,10,Brasilia (DF),Recife (PE),firstClass,691.39,0.63,242.21,FlyingDrops,02/24/2020,10,Hotel BP,Brasilia (DF),4,247.62,990.48,02/20/2020,Acme Factory,Brady Harris,male,57
1136,10,Aracaju (SE),Salvador (BH),premium,1289.05,2.16,830.86,Rainbow,03/12/2020,10,Hotel K,Salvador (BH),2,263.41,526.82,03/12/2020,Acme Factory,Brian Mack,none,64
1136,10,Salvador (BH),Aracaju (SE),premium,1247.02,2.16,830.86,Rainbow,03/14/2020,10,Hotel K,Salvador (BH),2,263.41,526.82,03/12/2020,Acme Factory,Brian Mack,none,64
1139,10,Recife (PE),Campo Grande (MS),economic,615.59,1.39,535.4,Rainbow,04/02/2020,10,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/02/2020,Acme Factory,Marcos Kirk,male,34
1139,10,Campo Grande (MS),Recife (PE),economic,674.16,1.39,535.4,Rainbow,04/03/2020,10,Hotel BW,Campo Grande (MS),1,60.39,60.39,04/02/2020,Acme Factory,Marcos Kirk,male,34
1144,10,Brasilia (DF),Campo Grande (MS),firstClass,1096.58,0.72,277.7,CloudFy,05/07/2020,10,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/07/2020,Acme Factory,Norbert Covington,male,30
1144,10,Campo Grande (MS),Brasilia (DF),firstClass,949.99,0.72,277.7,CloudFy,05/10/2020,10,Hotel BW,Campo Grande (MS),3,60.39,181.17,05/07/2020,Acme Factory,Norbert Covington,male,30
1150,10,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,06/18/2020,10,Hotel K,Salvador (BH),1,263.41,263.41,06/18/2020,Umbrella LTDA,Ruth Cook,none,27
1150,10,Salvador (BH),Recife (PE),premium,1103.23,2.05,788.55,Rainbow,06/19/2020,10,Hotel K,Salvador (BH),1,263.41,263.41,06/18/2020,Umbrella LTDA,Ruth Cook,none,27
1151,10,Aracaju (SE),Rio de Janeiro (RJ),firstClass,1183.57,1.55,597.61,CloudFy,06/25/2020,10,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/25/2020,Umbrella LTDA,Kathy Le,female,29
1151,10,Rio de Janeiro (RJ),Aracaju (SE),firstClass,1446.4,1.55,597.61,CloudFy,06/29/2020,10,Hotel CB,Rio de Janeiro (RJ),4,165.99,663.96,06/25/2020,Umbrella LTDA,Kathy Le,female,29
1157,10,Recife (PE),Brasilia (DF),premium,573.61,0.63,242.21,CloudFy,08/06/2020,10,Hotel BP,Brasilia (DF),3,247.62,742.86,08/06/2020,Umbrella LTDA,Vilma Gehring,female,58
1157,10,Brasilia (DF),Recife (PE),premium,568.38,0.63,242.21,CloudFy,08/09/2020,10,Hotel BP,Brasilia (DF),3,247.62,742.86,08/06/2020,Umbrella LTDA,Vilma Gehring,female,58
1160,10,Recife (PE),Salvador (BH),premium,1249.83,2.05,788.55,Rainbow,08/27/2020,10,Hotel K,Salvador (BH),3,263.41,790.23,08/27/2020,Umbrella LTDA,Garth Alvarez,male,47
1160,10,Salvador (BH),Recife (PE),premium,1103.23,2.05,788.55,Rainbow,08/30/2020,10,Hotel K,Salvador (BH),3,263.41,790.23,08/27/2020,Umbrella LTDA,Garth Alvarez,male,47
1162,10,Aracaju (SE),Natal (RN),economic,380.32,0.46,176.33,Rainbow,09/10/2020,10,Hotel BD,Natal (RN),1,242.88,242.88,09/10/2020,Umbrella LTDA,Donnie Taylor,male,36
1162,10,Natal (RN),Aracaju (SE),economic,301.61,0.46,176.33,Rainbow,09/11/2020,10,Hotel BD,Natal (RN),1,242.88,242.88,09/10/2020,Umbrella LTDA,Donnie Taylor,male,36
1164,10,Recife (PE),Campo Grande (MS),economic,563.71,1.39,535.4,CloudFy,09/24/2020,10,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/24/2020,Umbrella LTDA,John Brooks,male,39
1164,10,Campo Grande (MS),Recife (PE),economic,659.43,1.39,535.4,CloudFy,09/28/2020,10,Hotel BW,Campo Grande (MS),4,60.39,241.56,09/24/2020,Umbrella LTDA,John Brooks,male,39
1166,10,Aracaju (SE),Florianopolis (SC),premium,1174.97,2.1,808.85,CloudFy,10/08/2020,10,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/08/2020,Umbrella LTDA,John Watson,male,32
1166,10,Florianopolis (SC),Aracaju (SE),premium,1149.53,2.1,808.85,CloudFy,10/12/2020,10,Hotel A,Florianopolis (SC),4,313.02,1252.08,10/08/2020,Umbrella LTDA,John Watson,male,32
1167,10,Aracaju (SE),Rio de Janeiro (RJ),economic,712.64,1.55,597.61,Rainbow,10/15/2020,10,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/15/2020,Umbrella LTDA,Richard Kiani,male,21
1167,10,Rio de Janeiro (RJ),Aracaju (SE),economic,734.09,1.55,597.61,Rainbow,10/17/2020,10,Hotel CB,Rio de Janeiro (RJ),2,165.99,331.98,10/15/2020,Umbrella LTDA,Richard Kiani,male,21
1173,10,Recife (PE),Florianopolis (SC),premium,1074.75,1.76,676.53,CloudFy,11/26/2020,10,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/26/2020,Umbrella LTDA,David Rave,none,29
1173,10,Florianopolis (SC),Recife (PE),premium,918.66,1.76,676.53,CloudFy,11/30/2020,10,Hotel A,Florianopolis (SC),4,313.02,1252.08,11/26/2020,Umbrella LTDA,David Rave,none,29
1174,10,Aracaju (SE),Brasilia (DF),premium,755.62,1.11,425.98,CloudFy,12/03/2020,10,Hotel BP,Brasilia (DF),1,247.62,247.62,12/03/2020,Umbrella LTDA,Tamie Thompson,none,26
